,genres,release_date,price,id,game_name
104845,"Action, Casual, Indie",2017-07-29,6.99,684470,Super Blockbreak 3D - Super Blockbreak 3D
104846,"Adventure, Casual, Indie, RPG",2017-07-31,1.99,628760,The Adventurer - Episode 1: Beginning of the End - The Adventurer - Episode 1: Beginning of the End
104847,"Adventure, Casual, Indie",2017-07-28,3.99,661040,Time Trap - Mystery Hidden Objects - Time Trap - Mystery Hidden Objects
104851,"Action, Free to Play",2017-07-28,Free,654171,Blacksquad - EA FREE TIMED WEAPON PACKAGE 2 - Blacksquad - EA FREE TIMED WEAPON PACKAGE 2
104852,"Adventure, Casual, Indie, Simulation",2017-07-28,0.99,664620,Pink Rage Otome - Pink Rage Otome
104854,"Indie, Simulation, Early Access",2017-07-28,24.99,650350,Machine World 2 - Machine World 2
104855,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy",2017-07-28,3.99,681350,Battlefield Alliance（战地联盟） - Battlefield Alliance（战地联盟）
104856,"Casual, Indie, Simulation, Early Access",2017-06-27,3.99,661690,Primal Lands - Primal Lands
104857,"Adventure, Free to Play",2017-07-28,11.99,620381,Tap Adventure: Time Travel - Traveler's Pack - Tap Adventure: Time Travel - Traveler's Pack
104858,"Action, Indie",2017-07-28,3.99,659100,Skyfall - Skyfall
104859,"Adventure, Indie",2017-07-28,1.99,672080,Cube Creatures - Cube Creatures
104860,"Casual, Indie",2017-07-28,3.99,669750,Brain Storm : Tower Bombarde - Brain Storm : Tower Bombarde
104861,"Action, Adventure, Indie",2017-07-28,9.99,686430,Sundered - OST - Sundered - OST
104862,"Action, Adventure, Indie, RPG, Strategy",2017-08-02,4.99,669380,Astoria: The Holders of Power Saga - Astoria: The Holders of Power Saga
104863,"Action, Free to Play, Early Access",2017-07-28,Free to Play,550650,Black Squad - Black Squad
104864,"Action, Adventure, Indie",2017-07-28,9.99,564100,Deadly Edge - Deadly Edge
104865,"Action, Adventure, Indie",2017-07-28,19.99,535480,Sundered - Sundered
104866,"Racing, Simulation",2017-07-28,4.99,672271,Car Mechanic Simulator 2018 - Dodge DLC - Car Mechanic Simulator 2018 - Dodge DLC
104867,"Racing, Simulation",2017-07-28,4.99,672270,Car Mechanic Simulator 2018 - Mazda DLC - Car Mechanic Simulator 2018 - Mazda DLC
104868,"Indie, Simulation, Strategy",2017-07-28,11.99,677820,BusinessMan - BusinessMan
104869,"Action, Indie",2017-07-28,2.99,673230,Galaxy Annihilation - Galaxy Annihilation
104870,"Adventure, Simulation",2017-07-27,19.99,649810,Ostwind/Windstorm - Ostwind/Windstorm
104871,"Action, Massively Multiplayer, Racing",2017-07-27,29.99,643740,Crossout - Wasteland Warrior pack - Crossout - Wasteland Warrior pack
104872,Indie,2017-07-27,2.99,657530,Impresja - Impresja
104873,Strategy,2017-07-27,4.99,645400,Civilization VI - Nubia Civilization & Scenario Pack - Civilization VI - Nubia Civilization &amp; Scenario Pack
104874,"Adventure, Free to Play, Simulation",2017-06-29,Free to Play,668770,Solarium - Solarium
104875,"Adventure, Indie, RPG, Simulation, Early Access",2017-07-27,14.99,664000,HammerHelm - HammerHelm
104879,"Adventure, RPG, Strategy",2017-07-27,14.99,684570,Dr. Dungeon's MADMAN! - Dr. Dungeon's MADMAN!
104880,"Adventure, Casual, Indie, Racing, Simulation, Sports",2017-07-27,5.99,652230,CrazyCar - CrazyCar
104881,"Action, Adventure, Indie, RPG",2017-07-27,14.99,631980,Immortal Planet - Immortal Planet
104882,"Action, Adventure, Indie",2017-07-27,4.99,666910,Malfunction - Malfunction
104886,"Action, Adventure, Casual, Indie",2017-07-27,6.99,597990,I'm Titanium - I'm Titanium
104887,"Adventure, Casual, Indie, RPG, Simulation, Strategy",2017-07-14,3.99,644550,Mysteries of Fence - Mysteries of Fence
104888,"Adventure, Casual, Indie",2017-07-28,11.99,516600,Bai Qu 百曲 - Bai Qu 百曲
104889,"Action, Adventure, Casual, Indie, RPG",2017-07-27,8.99,679460,Morendar: Goblin Slayer - Morendar: Goblin Slayer
104890,"Adventure, Casual, Indie",2017-07-28,2.99,661710,Bai Qu OST - Bai Qu OST
104891,"Adventure, Indie",2017-07-06,9.99,656900,RHEM I SE: The Mysterious Land - RHEM I SE: The Mysterious Land
104892,"Action, Adventure, Casual, Indie",2017-07-27,0.99,675460,Achievement Hunter: Cromulent - Achievement Hunter: Cromulent
104893,"Casual, Indie, Strategy",2017-07-27,1.99,679530,Professor Watts Memory Match: Shapes And Colors - Professor Watts Memory Match: Shapes And Colors
104894,"Casual, Indie",2017-07-13,2.99,654820,Akin Vol 2 - Akin Vol 2
104895,"Adventure, Casual, Indie",2017-07-28,2.99,665900,火箭星战 Star-Rocket Strike - 火箭星战 Star-Rocket Strike
104896,"Action, Adventure, Indie, RPG, Simulation, Early Access",2017-07-26,19.99,616250,Crystalline - Crystalline
104897,"Casual, Free to Play, Indie, Massively Multiplayer, Strategy",2017-07-27,Free to Play,397900,Business Tour - Online Multiplayer Board Game - Business Tour - Online Multiplayer Board Game
104898,"Adventure, Casual, Indie",2017-07-27,1.99,674060,Out for blood - Out for blood
104899,"Casual, Indie",2017-07-27,0.99,674030,LA soul - LA soul
104900,"Racing, Simulation, Sports",2017-07-27,7.99,607250,MXGP3 - Additional Tracks - MXGP3 - Additional Tracks
104901,Simulation,2017-07-27,19.99,500214,Train Simulator: Rebuilt Bulleid Light Pacific Steam Loco Add-On - Train Simulator: Rebuilt Bulleid Light Pacific Steam Loco Add-On
104902,"Adventure, Casual, Indie, Early Access",2017-07-27,0.99,619340,Conjuntalia - Conjuntalia
104904,"Adventure, Indie, RPG",2017-07-27,9.99,496340,Fighting Fantasy Legends - Fighting Fantasy Legends
104905,Indie,2017-07-27,9.99,392610,Tricone Lab - Tricone Lab
104906,Strategy,2017-07-25,19.99,628100,NOBUNAGA’S AMBITION: Shouseiroku with Power Up Kit / 信長の野望・将星録 with パワーアップキット - NOBUNAGA’S AMBITION: Shouseiroku with Power Up Kit / 信長の野望・将星録 with パワーアップキット
104907,Strategy,2017-07-25,19.99,628030,Romance of the Three Kingdoms　VII with Power Up Kit / 三國志VII with パワーアップキット - Romance of the Three Kingdoms　VII with Power Up Kit / 三國志VII with パワーアップキット
104908,Simulation,2017-07-25,12.99,628180,Winning Post / ウイニングポスト - Winning Post / ウイニングポスト
104909,"Adventure, Casual, Indie, Simulation",2017-08-01,2.99,656020,Beta Runner - Beta Runner
104910,"Adventure, Indie",2017-07-20,5.99,674390,Bildo - Bildo
104911,"Action, Adventure, Indie",2017-07-25,9.99,511250,Cloudbase Prime - Cloudbase Prime
104912,"RPG, Strategy",2017-07-17,1.99,658610,位面穿越者-三国传(A Bit Crosser-Three Kingdoms) - 位面穿越者-三国传(A Bit Crosser-Three Kingdoms)
104913,"Action, Adventure, Indie",2017-07-24,0.99,671050,XMinutes: Wings - XMinutes: Wings
104914,"Action, Free to Play",2017-07-26,Free,654170,Blacksquad - EA FREE TIMED WEAPON PACKAGE 1 - Blacksquad - EA FREE TIMED WEAPON PACKAGE 1
104915,"Indie, Strategy, Early Access",2017-02-06,4.99,673480,Timbertales - Timbertales
104916,"Action, Simulation",2017-07-25,13.99,670910,AHTS Ship Simulator - AHTS Ship Simulator
104917,"Casual, Indie",2017-07-09,0.99,676780,OHOTA KREPKOE - Soundtrack - OHOTA KREPKOE - Soundtrack
104918,"Action, Adventure, Casual, Indie, Strategy",2017-07-24,1.99,679510,Steel Punk Ball - Steel Punk Ball
104923,"Action, Adventure, Casual, Racing, Simulation, Sports",2017-09-07,3.99,678500,The Climber - The Climber
104925,"Action, Adventure",2017-07-25,9.99,598022,Mafia III: Sign of the Times - Mafia III: Sign of the Times
104926,"Adventure, Indie",2017-07-25,2.99,664870,Forgotten Faces - Forgotten Faces
104928,"Action, Indie",2017-07-25,8.99,618190,People Eater - People Eater
104930,"Indie, Simulation, Strategy",2017-07-25,29.99,484900,Aven Colony - Aven Colony
104931,"Indie, Simulation, Strategy",2017-07-25,4.99,685820,Aven Colony - Soundtrack - Aven Colony - Soundtrack
104932,"Action, Indie",2017-07-25,12.99,425240,Pressure Overdrive - Pressure Overdrive
104934,Action,2017-07-25,49.99,511680,Fate/EXTELLA - Fate/EXTELLA
104935,Indie,2017-07-21,3.99,683420,V: Soundtrack - V: Soundtrack
104936,"Casual, Free to Play, Indie, Simulation, Sports, Strategy",2017-07-25,6.99,591509,Pixel Puzzles Ultimate - Puzzle Pack: Desserts - Pixel Puzzles Ultimate - Puzzle Pack: Desserts
104939,Indie,2017-07-25,6.99,661560,Audioship - Audioship
104940,Action,2017-07-25,0.99,626562,Fate/EXTELLA - Stay night Model (Gilgamesh) - Fate/EXTELLA - Stay night Model (Gilgamesh)
104943,Action,2017-07-25,0.99,626560,Fate/EXTELLA - Stay night Model (Nameless) - Fate/EXTELLA - Stay night Model (Nameless)
104944,Action,2017-07-25,0.99,626561,Fate/EXTELLA - Stay night Model (Artoria) - Fate/EXTELLA - Stay night Model (Artoria)
104945,Action,2017-07-25,1.99,626548,Fate/EXTELLA - Immoral Biker Jacket - Fate/EXTELLA - Immoral Biker Jacket
104946,"Adventure, Indie, RPG, Simulation, Early Access",2017-07-25,18.99,632300,Hobo: Tough Life - Hobo: Tough Life
104947,Action,2017-07-25,1.99,626547,Fate/EXTELLA - Formal King - Fate/EXTELLA - Formal King
104948,Casual,2017-07-24,3.99,671670,Village Of Souls - Village Of Souls
104949,"Action, Indie",2017-04-06,6.99,589320,Catch a Lover - Catch a Lover
104950,"Action, Casual, Indie",2017-07-24,0.99,672170,Swap Blocks Soundtrack - Swap Blocks Soundtrack
104951,"Action, Indie, Early Access",2017-07-24,9.99,414490,Crashnauts - Crashnauts
104952,"Adventure, Casual",2017-07-24,12.99,678420,Fierce Tales: Marcus' Memory Collector's Edition - Fierce Tales: Marcus' Memory Collector's Edition
104954,"Adventure, Casual, Indie, Simulation, Strategy, Early Access",2017-07-24,14.99,609410,Iron Tides - Iron Tides
104955,"Indie, RPG",2017-07-20,2.99,665240,Fateholders of Tetsoidea RPG - Fateholders of Tetsoidea RPG
104956,"Adventure, Indie, Simulation, Strategy",2017-07-20,7.99,603940,Pixel Shopkeeper - Pixel Shopkeeper
104961,Indie,2017-01-18,2.99,668670,Glasswinged Ascension - Glasswinged Ascension
104964,"Casual, Indie",2017-07-21,Free,683060,Zup! 5 - DLC - Zup! 5 - DLC
104966,Simulation,2017-07-21,19.99,500244,Train Simulator: Network Southeast Class 205 ‘Thumper’ DEMU Add-On - Train Simulator: Network Southeast Class 205 ‘Thumper’ DEMU Add-On
104967,"Adventure, Indie",2017-06-25,0.99,667340,Anxiety - Anxiety
104968,"Indie, Strategy",2017-07-25,4.99,643960,Cursed Treasure 2 - Cursed Treasure 2
104969,"Indie, Simulation, Early Access",2017-07-21,5.99,654940,RXE - RXE
104970,"Adventure, Casual",2017-07-21,12.99,678410,Chimeras: The Signs of Prophecy Collector's Edition - Chimeras: The Signs of Prophecy Collector's Edition
104971,"Action, Adventure, Casual, Indie",2017-07-16,4.99,681560,No Time to Explain OST - No Time to Explain OST
104972,"Adventure, Indie",2017-07-21,9.99,324060,Planet Ancyra Chronicles - Planet Ancyra Chronicles
104973,Strategy,2017-07-21,9.99,655480,Solar Settlers - Solar Settlers
104974,"Adventure, Indie",2017-07-21,24.99,237850,Dreamfall Chapters - Dreamfall Chapters
104975,"Action, Casual, Indie",2017-07-21,4.99,672030,Swap Blocks - Swap Blocks
104976,"Action, Adventure, Casual, Indie",2017-07-21,2.99,669570,MicroSpy - MicroSpy
104977,"Casual, Indie",2017-07-21,2.99,669930,MIND BLOX 🔳 - MIND BLOX 🔳
104978,"Adventure, Casual, Indie, RPG, Simulation, Strategy",2017-07-21,4.99,568750,Pastry Lovers - Pastry Lovers
104979,"Adventure, Strategy",2017-07-21,3.99,665550,Cube Jumping - Cube Jumping
104980,"Casual, Indie, Early Access",2017-07-21,2.99,667880,Dog Theatre - Dog Theatre
104981,"Action, Casual, Indie, Simulation, Strategy",2017-07-21,1.99,563120,Desolate Wastes: Vendor Chronicles - Desolate Wastes: Vendor Chronicles
104983,"Action, Indie",2017-07-21,0.99,673660,Neon Hardcore - Neon Hardcore
104984,"Adventure, Casual, Indie",2017-07-13,12.99,679230,Tell a Demon - Tell a Demon
104985,"Adventure, Casual, Indie",2017-07-13,2.99,679340,Tell a Demon - Soundtrack & Bonus Material - Tell a Demon - Soundtrack &amp; Bonus Material
104987,"Action, Adventure, Indie",2017-07-30,2.99,681540,Escape From Space Shredder - Escape From Space Shredder
104988,"Casual, Indie, Strategy",2017-07-22,6.99,657790,Defense of Roman Britain - Defense of Roman Britain
104989,"Adventure, Casual, Indie, RPG, Simulation, Strategy",2017-07-21,2.99,681980,Lycah - Lycah
104990,"Action, Indie",2017-07-10,7.99,674980,Dirty Fighter 1 - Dirty Fighter 1
104991,"Casual, Indie",2017-07-21,Free,655170,Telepathy Zero - Telepathy Zero
104992,Strategy,1996-12-31,9.99,674190,Conquest of the New World - Conquest of the New World
104993,"Action, Indie",2017-07-21,9.99,432790,Angel Flare - Angel Flare
104995,"Action, Indie",2017-07-21,1.99,661590,Deadly Sky - Deadly Sky
104996,Indie,2017-07-21,4.99,651360,Eskimo Bob: Starring Alfonzo - Eskimo Bob: Starring Alfonzo
104997,"Adventure, Casual",2017-07-21,9.99,664570,My Personal Angel - My Personal Angel
104998,Strategy,2017-07-21,9.99,586150,Armored Freedom - Armored Freedom
104999,"Action, Adventure, Casual, Indie",2017-07-21,2.99,670100,Mint - Mint
105001,Strategy,2017-07-21,9.99,374960,Civil War: Bull Run 1861 - Civil War: Bull Run 1861
105002,"Casual, Indie",2017-07-20,0.99,654770,Ballway - Ballway
105003,"Action, Casual, Indie, Sports",2017-07-20,3.99,529440,Behold the Kickmen - Behold the Kickmen
105004,"Action, Adventure, Massively Multiplayer, RPG, Simulation, Early Access",2017-07-20,29.99,529180,Dark and Light - Dark and Light
105006,"Indie, Simulation",2017-07-20,1.99,658600,Lawnmower Game - Lawnmower Game
105008,"Action, Adventure, Indie, RPG",2017-07-28,4.99,669410,Exatron Quest 2 - Exatron Quest 2
105010,"Casual, Indie, Strategy",2017-07-19,0.99,661800,Mad Muzzles - Mad Muzzles
105011,"Action, Casual, Indie, Strategy",2017-07-19,0.99,661810,ElectricScribe - ElectricScribe
105013,"Action, Indie",2017-07-19,11.99,476360,Strike Vector EX - Strike Vector EX
105015,"Action, Indie",2017-07-19,0.99,662590,Army Craft - Army Craft
105016,"Casual, Indie, Simulation",2015-12-11,2.99,666610,Endless ATC - Endless ATC
105017,"Action, Casual, Indie, Strategy",2017-07-19,1.99,661970,SPACE BATTLE: Humanity - SPACE BATTLE: Humanity
105018,"Indie, Simulation, Strategy",2017-07-19,14.99,630360,Megacity Builder - Megacity Builder
105019,Simulation,2017-07-19,16.99,602811,FSX Steam Edition: Robinson R44 Add-On - FSX Steam Edition: Robinson R44 Add-On
105020,"Action, Indie, Simulation, Strategy",2017-07-19,9.99,672770,Poseidon - Project Dark Sky - Poseidon - Project Dark Sky
105021,Simulation,2017-07-19,9.99,622351,FSX Steam Edition: Toposim Central America Add-On - FSX Steam Edition: Toposim Central America Add-On
105022,"Indie, Strategy, Early Access",2017-07-19,19.99,562230,Space Tyrant - Space Tyrant
105023,"Adventure, Casual",2017-07-19,12.99,678400,Dark Tales: Edgar Allan Poe's The Fall of the House of Usher Collector's Edition - Dark Tales: Edgar Allan Poe's The Fall of the House of Usher Collector's Edition
105025,"Action, Adventure, Indie",2017-07-20,1.99,659750,Reversed Dreamland - Reversed Dreamland
105026,"Adventure, Indie",2017-07-19,16.99,573130,Aporia: Beyond The Valley - Aporia: Beyond The Valley
105027,Action,2017-06-10,6.99,667450,Fire Fighter - Fire Fighter
105028,"Action, Casual, Indie",2017-07-19,0.99,667360,Hooligan Vasja: Christmas - Hooligan Vasja: Christmas
105029,"Action, Adventure, Free to Play, Strategy",2017-07-19,29.99,650611,Gigantic Ultimate Pack - Gigantic Ultimate Pack
105030,"Action, Indie",2017-07-19,4.99,575950,Blood Feed - Blood Feed
105031,"Adventure, Free to Play, Indie, RPG",2017-09-30,Free to Play,667120,iTownGamePlay UNIVERSE - iTownGamePlay UNIVERSE
105032,"Indie, Early Access",2017-07-19,4.99,569770,StarShip Constructor - StarShip Constructor
105036,"Action, Adventure, Casual, Indie, Strategy",2017-07-20,9.99,654660,Pharmakon - Pharmakon
105038,"Action, Adventure, Indie, RPG",2017-07-17,Free,678710,The Slimeking's Tower - Soundtrack - The Slimeking's Tower - Soundtrack
105039,"Action, Adventure, Casual, Indie, Early Access",2017-07-20,6.99,623320,Button Button - Button Button
105040,Simulation,2017-07-20,10.99,321460,Euro Fishing: Foundry Dock - Euro Fishing: Foundry Dock
105041,"Adventure, Casual, Indie",2017-07-20,2.99,663370,The Zwuggels - A Beach Holiday Adventure for Kids - The Zwuggels - A Beach Holiday Adventure for Kids
105042,"Action, Casual, Indie",2017-07-20,1.99,674000,Marooners Deluxe DLC - Marooners Deluxe DLC
105043,"Action, Adventure, Indie",2017-06-09,2.99,655490,Geneticognito - Geneticognito
105045,Casual,2017-07-20,4.99,657230,Spirit of the Ancient Forest - Spirit of the Ancient Forest
105047,"Indie, Simulation, Strategy",2017-07-20,9.99,569480,Kingdoms and Castles - Kingdoms and Castles
105048,"Casual, Free to Play, Strategy",2017-07-20,Free to Play,587460,Knightfall: Rivals - Knightfall: Rivals
105051,"Action, Free to Play, Strategy",2017-07-19,Free To Play,327690,Gigantic - Gigantic
105052,"Design &amp; Illustration, Web Publishing",2017-07-19,19.99,649690,SMILE GAME BUILDER A Healer Only Lives Twice Character Resource Pack - SMILE GAME BUILDER A Healer Only Lives Twice Character Resource Pack
105053,"Adventure, RPG, Simulation",2017-07-18,9.99,588950,Kingsway - Kingsway
105054,"Action, Adventure, Free to Play, Strategy",2017-07-19,9.99,650610,Gigantic Starter Pack - Gigantic Starter Pack
105055,"Action, Indie",2017-07-18,4.99,618310,AFTERGRINDER - AFTERGRINDER
105057,"Indie, RPG, Strategy",2017-07-18,17.99,436290,Children of Zodiarcs - Children of Zodiarcs
105058,"Indie, RPG, Strategy",2017-07-18,7.99,677670,Children of Zodiarcs Collector's Upgrade - Children of Zodiarcs Collector's Upgrade
105062,"Action, Casual, Indie, Racing, Simulation, Sports",2017-07-17,4.99,678730,VRC PRO off-road track: BARCO Italy - VRC PRO off-road track: BARCO Italy
105063,"Action, Indie",2017-07-14,6.99,653230,Serial Cleaner Official Soundtrack - Serial Cleaner Official Soundtrack
105064,Indie,2017-07-13,2.99,656220,Sorcerer's Dream - Sorcerer's Dream
105065,"Adventure, Indie, RPG",2012-04-13,4.99,675180,Choice of Zombies - Choice of Zombies
105066,"Adventure, Indie, RPG",2012-04-13,0.99,675200,Choice of Zombies - Delta Force Operator - Choice of Zombies - Delta Force Operator
105067,"Action, Casual, Indie",2017-07-14,1.99,656640,Kalzor: 2000 - Kalzor: 2000
105068,"Casual, Indie",2017-07-14,4.99,650680,Golem Creation Kit - Golem Creation Kit
105069,"Action, Adventure, RPG",2017-07-14,4.99,407000,Survival Is Not Enough - Survival Is Not Enough
105073,"Casual, Indie",2017-07-14,2.99,615080,Runaway Train - Runaway Train
